#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179681.1",1000,"vinculin isoform X14"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179683.1",996,"vinculin isoform X16"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227039.1",990,"vinculin isoform X17"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227036.1",1050,"vinculin isoform X9"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179684.1",986,"vinculin isoform X18"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179685.1",982,"vinculin isoform X19"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227040.1",975,"vinculin isoform X20"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_012247311.2",1058,"vinculin isoform X5"
"Un","NT_176552.1",889877,891315,"+",100746765,"LOC100746765","-","XP_024221009.1",333,"sodium/bile acid cotransporter 7"
"Un","NT_176552.1",889877,891315,"+",100746765,"LOC100746765","-","XP_003486866.1",333,"sodium/bile acid cotransporter 7"
"Un","NT_176552.1",889877,891315,"+",100746765,"LOC100746765","-","XP_012236917.1",333,"sodium/bile acid cotransporter 7"
"Un","NT_176552.1",892816,897464,"-",100746646,"LOC100746646","-","XP_012236910.1",959,"RNA-binding protein 26 isoform X2"
"Un","NT_176552.1",892816,897464,"-",100746646,"LOC100746646","-","XP_003486865.1",960,"RNA-binding protein 26 isoform X1"
"Un","NT_176552.1",898555,900853,"-",100747158,"LOC100747158","-","XP_003486870.1",453,"excitatory amino acid transporter 3-like isoform X1"
"Un","NT_176552.1",898555,900520,"-",100747158,"LOC100747158","-","XP_024221078.1",369,"excitatory amino acid transporter 3-like isoform X2"
"Un","NT_176552.1",899090,900853,"-",100747158,"LOC100747158","-","XP_024221079.1",366,"excitatory amino acid transporter 3-like isoform X3"
"Un","NT_176552.1",901859,912071,"-",100746960,"LOC100746960","-","XP_012236925.1",1278,"ankyrin repeat domain-containing protein 50 isoform X7"
"Un","NT_176552.1",901859,912071,"-",100746960,"LOC100746960","-","XP_012236924.1",1281,"ankyrin repeat domain-containing protein 50 isoform X6"
"Un","NT_176552.1",902790,912071,"-",100746960,"LOC100746960","-","XP_012236923.1",1366,"ankyrin repeat domain-containing protein 50 isoform X5"
"Un","NT_176552.1",902790,912071,"-",100746960,"LOC100746960","-","XP_012236922.1",1467,"ankyrin repeat domain-containing protein 50 isoform X3"
"Un","NT_176552.1",902790,912071,"-",100746960,"LOC100746960","-","XP_024221076.1",1470,"ankyrin repeat domain-containing protein 50 isoform X1"
"Un","NT_176552.1",902790,912071,"-",100746960,"LOC100746960","-","XP_012236919.1",1470,"ankyrin repeat domain-containing protein 50 isoform X1"
"Un","NT_176552.1",902790,912071,"-",100746960,"LOC100746960","-","XP_012236920.1",1470,"ankyrin repeat domain-containing protein 50 isoform X1"
"Un","NT_176552.1",903797,912071,"-",100746960,"LOC100746960","-","XP_012236921.1",1470,"ankyrin repeat domain-containing protein 50 isoform X2"
"Un","NT_176552.1",904161,912071,"-",100746960,"LOC100746960","-","XP_024221077.1",1411,"ankyrin repeat domain-containing protein 50 isoform X4"
"Un","NT_176552.1",1155079,1206739,"+",112212206,"LOC112212206","-","XP_033174866.1",108,"uncharacterized protein LOC112212206"
"Un","NT_176552.1",1209626,1210608,"+",105680299,"LOC105680299","-","XP_033174865.1",306,"activating transcription factor 7-interacting protein 1-like, partial"
"Un","NT_176687.1",55416,60011,"-",100747683,"LOC100747683","-","XP_003488893.1",333,"segmentation protein Runt"
"Un","NT_176687.1",109192,132708,"+",100748485,"LOC100748485","-","XP_033176206.1",476,"runt-related transcription factor 3"
"Un","NT_176687.1",197272,227109,"-",100747806,"LOC100747806","-","XP_003488894.1",611,"uncharacterized protein LOC100747806"
"Un","NT_176687.1",247726,248765,"+",100748046,"LOC100748046","-","XP_033176205.1",211,"ceramide-1-phosphate transfer protein"
"Un","NT_176687.1",247726,248765,"+",100748046,"LOC100748046","-","XP_012240113.1",211,"ceramide-1-phosphate transfer protein"
"Un","NT_176687.1",249268,252713,"-",100747926,"LOC100747926","-","XP_012240111.1",555,"solute carrier family 28 member 3 isoform X2"
"Un","NT_176687.1",249268,252713,"-",100747926,"LOC100747926","-","XP_003488895.1",576,"solute carrier family 28 member 3 isoform X1"
"Un","NT_176687.1",264574,271030,"+",100748164,"LOC100748164","-","XP_003488897.1",736,"uncharacterized protein LOC100748164 isoform X1"
"Un","NT_176687.1",264574,271030,"+",100748164,"LOC100748164","-","XP_003488898.1",727,"uncharacterized protein LOC100748164 isoform X2"
"Un","NT_176687.1",264574,270992,"+",100748164,"LOC100748164","-","XP_012240114.1",722,"uncharacterized protein LOC100748164 isoform X3"
"Un","NT_176687.1",273776,299974,"-",100748364,"LOC100748364","-","XP_012240107.1",417,"NAD kinase-like isoform X5"
"Un","NT_176687.1",273776,299974,"-",100748364,"LOC100748364","-","XP_003488899.1",435,"NAD kinase-like isoform X3"
"Un","NT_176687.1",273776,294960,"-",100748364,"LOC100748364","-","XP_024222850.1",404,"NAD kinase-like isoform X6"
"Un","NT_176687.1",273776,288034,"-",100748364,"LOC100748364","-","XP_024222849.1",436,"NAD kinase-like isoform X2"
"Un","NT_176687.1",273776,288034,"-",100748364,"LOC100748364","-","XP_024222848.1",436,"NAD kinase-like isoform X1"
"Un","NT_176687.1",273776,288034,"-",100748364,"LOC100748364","-","XP_033176204.1",436,"NAD kinase-like isoform X1"
"Un","NT_176687.1",273776,286526,"-",100748364,"LOC100748364","-","XP_012240108.2",386,"NAD kinase-like isoform X7"
"Un","NT_176687.1",273776,283404,"-",100748364,"LOC100748364","-","XP_012240106.3",425,"NAD kinase-like isoform X4"
"Un","NT_176687.1",273776,282544,"-",100748364,"LOC100748364","-","XP_024222851.1",359,"NAD kinase-like isoform X8"
"Un","NT_176687.1",273776,279888,"-",100748364,"LOC100748364","-","XP_012240109.1",357,"NAD kinase-like isoform X9"
"Un","NT_176533.1",961885,962643,"-",100742251,"LOC100742251","-","XP_003486581.1",90,"mitochondrial import inner membrane translocase subunit Tim13-like"
"Un","NT_176533.1",963798,966643,"+",105680256,"LOC105680256","-","XP_033174671.1",714,"uncharacterized protein LOC105680256"
"Un","NT_176533.1",967409,971404,"-",100742375,"LOC100742375","-","XP_033174673.1",410,"venom acid phosphatase Acph-1-like isoform X1"
"Un","NT_176533.1",967409,971404,"-",100742375,"LOC100742375","-","XP_012236429.1",410,"venom acid phosphatase Acph-1-like isoform X1"
"Un","NT_176533.1",967409,971097,"-",100742375,"LOC100742375","-","XP_012236430.1",363,"venom acid phosphatase Acph-1-like isoform X2"
"Un","NT_176533.1",972090,985033,"+",100742501,"LOC100742501","-","XP_012236424.1",424,"venom acid phosphatase Acph-1-like isoform X1"
"Un","NT_176533.1",979087,985033,"+",100742501,"LOC100742501","-","XP_012236425.1",411,"venom acid phosphatase Acph-1-like isoform X2"
"Un","NT_176533.1",979827,985033,"+",100742501,"LOC100742501","-","XP_033174672.1",408,"venom acid phosphatase Acph-1-like isoform X3"
"Un","NT_176533.1",979827,985033,"+",100742501,"LOC100742501","-","XP_003486583.1",408,"venom acid phosphatase Acph-1-like isoform X3"
"Un","NT_176533.1",979827,985033,"+",100742501,"LOC100742501","-","XP_012236426.1",408,"venom acid phosphatase Acph-1-like isoform X3"
"Un","NT_176533.1",989096,991510,"+",100742700,"LOC100742700","-","XP_003486585.1",360,"venom acid phosphatase Acph-1"
"Un","NT_176533.1",989096,991510,"+",100742700,"LOC100742700","-","XP_012236454.1",360,"venom acid phosphatase Acph-1"
"Un","NT_176533.1",994046,995912,"-",100747437,"LOC100747437","-","XP_024220728.1",441,"multiple inositol polyphosphate phosphatase 1 isoform X1"
"Un","NT_176533.1",994046,995912,"-",100747437,"LOC100747437","-","XP_024220729.1",441,"multiple inositol polyphosphate phosphatase 1 isoform X1"
"Un","NT_176533.1",994046,995912,"-",100747437,"LOC100747437","-","XP_033174661.1",441,"multiple inositol polyphosphate phosphatase 1 isoform X1"
"Un","NT_176533.1",994046,995912,"-",100747437,"LOC100747437","-","XP_003486540.1",441,"multiple inositol polyphosphate phosphatase 1 isoform X1"
"Un","NT_176533.1",994046,995912,"-",100747437,"LOC100747437","-","XP_012236414.1",441,"multiple inositol polyphosphate phosphatase 1 isoform X1"
"Un","NT_176533.1",994046,995912,"-",100747437,"LOC100747437","-","XP_012236415.1",441,"multiple inositol polyphosphate phosphatase 1 isoform X1"
"Un","NT_176533.1",994046,995564,"-",100747437,"LOC100747437","-","XP_024220730.1",360,"multiple inositol polyphosphate phosphatase 1 isoform X2"
"Un","NT_176533.1",996804,998244,"+",100747553,"LOC100747553","-","XP_024220732.1",262,"protein lin-37 homolog"
"Un","NT_176533.1",996804,998244,"+",100747553,"LOC100747553","-","XP_012236416.1",262,"protein lin-37 homolog"
"Un","NT_176533.1",996804,998244,"+",100747553,"LOC100747553","-","XP_012236417.1",262,"protein lin-37 homolog"
"Un","NT_176533.1",999507,1004092,"-",100742937,"LOC100742937","-","XP_003486587.1",607,"ankyrin repeat domain-containing protein 13D isoform X4"
"Un","NT_176533.1",999507,1004092,"-",100742937,"LOC100742937","-","XP_012236413.1",608,"ankyrin repeat domain-containing protein 13D isoform X3"
"Un","NT_176533.1",999507,1004092,"-",100742937,"LOC100742937","-","XP_012236411.1",631,"ankyrin repeat domain-containing protein 13D isoform X2"
"Un","NT_176533.1",999507,1004092,"-",100742937,"LOC100742937","-","XP_012236410.1",632,"ankyrin repeat domain-containing protein 13D isoform X1"
"Un","NT_176533.1",999679,1004092,"-",100742937,"LOC100742937","-","XP_024220727.1",576,"ankyrin repeat domain-containing protein 13D isoform X5"
"Un","NT_176533.1",1006329,1011270,"+",100743059,"LOC100743059","-","XP_012236318.1",899,"kinase suppressor of Ras 2"
"Un","NT_176533.1",1011651,1012874,"-",105680260,"LOC105680260","-","XP_033174668.1",251,"lys-63-specific deubiquitinase BRCC36"
"Un","NT_176533.1",1011651,1012874,"-",105680260,"LOC105680260","-","XP_033174669.1",251,"lys-63-specific deubiquitinase BRCC36"
"Un","NT_176533.1",1011651,1012874,"-",105680260,"LOC105680260","-","XP_012236322.1",251,"lys-63-specific deubiquitinase BRCC36"
"Un","NT_176533.1",1011651,1012874,"-",105680260,"LOC105680260","-","XP_012236324.1",251,"lys-63-specific deubiquitinase BRCC36"
"Un","NT_176533.1",1015030,1020029,"+",100743177,"LOC100743177","-","XP_033174666.1",1015,"E3 ubiquitin-protein ligase TRIM37 isoform X1"
"Un","NT_176533.1",1015030,1020029,"+",100743177,"LOC100743177","-","XP_012236313.1",1015,"E3 ubiquitin-protein ligase TRIM37 isoform X1"
"Un","NT_176533.1",1015030,1020029,"+",100743177,"LOC100743177","-","XP_012236314.1",1015,"E3 ubiquitin-protein ligase TRIM37 isoform X1"
"Un","NT_176533.1",1015030,1020029,"+",100743177,"LOC100743177","-","XP_012236315.1",1014,"E3 ubiquitin-protein ligase TRIM37 isoform X2"
"Un","NT_176533.1",1015030,1019987,"+",100743177,"LOC100743177","-","XP_024220703.1",1008,"E3 ubiquitin-protein ligase TRIM37 isoform X3"
"Un","NT_176533.1",1021233,1024258,"-",100743298,"LOC100743298","-","XP_033174667.1",595,"F-box only protein 21 isoform X2"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227037.1",1046,"vinculin isoform X10"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_033179676.1",1057,"vinculin isoform X6"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_012247312.1",1035,"vinculin isoform X11"
"Un","NT_177693.1",343774,352161,"+",100744506,"LOC100744506","-","XP_024227041.1",956,"vinculin isoform X21"
"Un","NT_177693.1",345131,352161,"+",100744506,"LOC100744506","-","XP_033179677.1",1030,"vinculin isoform X12"
"Un","NT_177693.1",345131,352161,"+",100744506,"LOC100744506","-","XP_033179678.1",1030,"vinculin isoform X12"
"Un","NT_177693.1",345131,352161,"+",100744506,"LOC100744506","-","XP_033179679.1",1030,"vinculin isoform X12"
"Un","NT_177693.1",354240,355779,"-",100745071,"LOC100745071","-","XP_003493649.1",291,"transcription initiation factor TFIID subunit 8"
"Un","NT_177693.1",356595,357515,"+",100745317,"LOC100745317","-","XP_003493651.1",96,"U6 snRNA-associated Sm-like protein LSm8"
"Un","NT_177693.1",359033,365528,"-",100744710,"LOC100744710","-","XP_024227027.1",1237,"protein suppressor of sable isoform X1"
"Un","NT_177693.1",359033,365528,"-",100744710,"LOC100744710","-","XP_003493646.1",1237,"protein suppressor of sable isoform X1"
"Un","NT_177693.1",359033,364385,"-",100744710,"LOC100744710","-","XP_024227028.1",1232,"protein suppressor of sable isoform X2"
"Un","NT_177693.1",367699,372517,"-",100748666,"LOC100748666","-","XP_012247273.1",875,"DNA repair and recombination protein RAD54-like isoform X1"
"Un","NT_177693.1",367699,372306,"-",100748666,"LOC100748666","-","XP_012247274.1",831,"DNA repair and recombination protein RAD54-like isoform X2"
"Un","NT_177693.1",367699,370851,"-",100748666,"LOC100748666","-","XP_012247275.1",746,"DNA repair and recombination protein RAD54-like isoform X3"
"Un","NT_177693.1",372951,375408,"+",100745554,"LOC100745554","-","XP_003493653.1",499,"glutathione hydrolase 7-like isoform X2"
"Un","NT_177693.1",373107,375408,"+",100745554,"LOC100745554","-","XP_033179662.1",504,"glutathione hydrolase 7-like isoform X1"
"Un","NT_177693.1",373107,375408,"+",100745554,"LOC100745554","-","XP_033179663.1",499,"glutathione hydrolase 7-like isoform X3"
"Un","NT_177693.1",373174,375408,"+",100745554,"LOC100745554","-","XP_033179664.1",498,"glutathione hydrolase 7-like isoform X4"
"Un","NT_177693.1",375690,376901,"-",100745675,"LOC100745675","-","XP_003493654.1",334,"GDP-fucose transporter 1"
"Un","NT_177693.1",379192,380878,"+",100745797,"LOC100745797","-","XP_012247288.1",404,"adiponectin receptor protein"
"Un","NT_177693.1",379192,380878,"+",100745797,"LOC100745797","-","XP_012247289.1",404,"adiponectin receptor protein"
"Un","NT_177693.1",379192,380878,"+",100745797,"LOC100745797","-","XP_012247290.1",404,"adiponectin receptor protein"
"Un","NT_177693.1",383844,384775,"+",100745916,"LOC100745916","-","XP_003493656.1",180,"uncharacterized protein C3orf18 isoform X1"
"Un","NT_177693.1",383844,384775,"+",100745916,"LOC100745916","-","XP_012247294.1",178,"uncharacterized protein C3orf18 isoform X2"
"Un","NT_177693.1",383844,384551,"+",100745916,"LOC100745916","-","XP_033179665.1",168,"uncharacterized protein LOC100745916 isoform X3"
"Un","NT_177693.1",386350,387137,"-",100746037,"LOC100746037","-","XP_024227022.1",124,"high mobility group protein I isoform X1"
"Un","NT_177693.1",386350,386791,"-",100746037,"LOC100746037","-","XP_003493657.1",117,"high mobility group protein I isoform X2"
"Un","NT_177693.1",389117,390051,"-",100746160,"LOC100746160","-","XP_003493658.1",233,"U1 small nuclear ribonucleoprotein A"
"Un","NT_177693.1",390679,391352,"+",100746280,"LOC100746280","-","XP_012247296.1",175,"swi5-dependent recombination DNA repair protein 1 homolog"
"Un","NT_177693.1",390679,391352,"+",100746280,"LOC100746280","-","XP_012247298.1",175,"swi5-dependent recombination DNA repair protein 1 homolog"
"Un","NT_177693.1",391494,392099,"-",100746399,"LOC100746399","-","XP_003493660.1",143,"28S ribosomal protein S18c, mitochondrial"
"Un","NT_177693.1",393005,395622,"+",100746517,"LOC100746517","-","XP_003493661.1",354,"phosphate carrier protein, mitochondrial isoform X1"
"Un","NT_177693.1",394129,395622,"+",100746517,"LOC100746517","-","XP_012247292.1",296,"phosphate carrier protein, mitochondrial isoform X2"
"Un","NT_177693.1",397297,400151,"-",100746832,"LOC100746832","-","XP_003493664.1",668,"solute carrier family 26 member 10 isoform X1"
"Un","NT_177693.1",397297,400084,"-",100746832,"LOC100746832","-","XP_024227017.1",647,"prestin isoform X2"
"Un","NT_177693.1",397297,399862,"-",100746832,"LOC100746832","-","XP_012247282.1",597,"prestin isoform X3"
"Un","NT_177693.1",397297,399511,"-",100746832,"LOC100746832","-","XP_012247283.1",551,"prestin isoform X4"
"Un","NT_177693.1",401647,404381,"-",100746634,"LOC100746634","-","XP_012247279.1",656,"zinc finger protein 354C-like isoform X3"
"Un","NT_177693.1",401647,404381,"-",100746634,"LOC100746634","-","XP_012247278.1",684,"zinc finger protein 354C-like isoform X2"
"Un","NT_176780.1",7082,23646,"+",100748490,"LOC100748490","-","XP_003489722.2",163,"uncharacterized protein LOC100748490, partial"
"Un","NT_176780.1",32203,35014,"+",100748610,"LOC100748610","-","XP_012241381.1",652,"transcription initiation factor TFIID subunit 5"
"Un","NT_176780.1",38923,47532,"-",100741344,"LOC100741344","-","XP_012241376.1",1070,"uncharacterized protein LOC100741344"
"Un","NT_176780.1",96051,97543,"-",100741701,"LOC100741701","-","XP_012241382.1",329,"replication factor C subunit 5"
"Un","NT_176780.1",97838,100258,"+",105680792,"LOC105680792","-","XP_012241241.3",618,"26S proteasome non-ATPase regulatory subunit 6-like"
"Un","NT_176780.1",100385,106815,"-",100741465,"LOC100741465","-","XP_012241351.2",1422,"uncharacterized protein LOC100741465"
"Un","NT_176780.1",107397,109106,"+",100741583,"LOC100741583","-","XP_003489746.1",467,"tRNA-dihydrouridine(20) synthase"
"Un","NT_176780.1",107584,109106,"+",100741583,"LOC100741583","-","XP_012241352.1",408,"tRNA-dihydrouridine(20) synthase"
"Un","NT_176780.1",109781,113200,"+",100741822,"LOC100741822","-","XP_003489748.1",795,"general transcription and DNA repair factor IIH helicase subunit XPB isoform X1"
"Un","NT_176780.1",110155,113200,"+",100741822,"LOC100741822","-","XP_033176706.1",727,"general transcription and DNA repair factor IIH helicase subunit XPB isoform X2"
"Un","NT_176780.1",115576,121555,"+",100742026,"LOC100742026","-","XP_012241337.1",385,"ceramide glucosyltransferase isoform X2"
"Un","NT_176780.1",115576,116772,"+",100742026,"LOC100742026","-","XP_012241336.1",398,"ceramide glucosyltransferase isoform X1"
"Un","NT_176780.1",144738,146527,"+",100742148,"LOC100742148","-","XP_012241379.1",203,"uncharacterized protein LOC100742148 isoform X1"
"Un","NT_176780.1",144738,146154,"+",100742148,"LOC100742148","-","XP_024223557.1",97,"uncharacterized protein LOC100742148 isoform X2"
